instance_id,repo,base_commit,reviewer,prompt_variant,template_id,file,line_start,line_end,severity,message,is_hit,matched_oracle_site_id,tolerance,raw_output_path,latency_seconds,input_tokens,output_tokens,estimated_cost_usd,instance_n_oracle_files,skipped_reason,cache_hit
sympy__sympy-20442,sympy/sympy,1abbc0ac3e552cb184317194e5d5c5b9dd8fb640,gpt-4o-mini,B,v1b,sympy/physics/units/util.py,129,129,medium,The check for expr.is_Atom may not cover all cases where simplification is not needed.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\29427601222523423eafcdb96c23ea9ada0706dea75ef38ec5f641973221e103.txt,8.75,2320,514,0.0006563999999999999,1,,False
sympy__sympy-20442,sympy/sympy,1abbc0ac3e552cb184317194e5d5c5b9dd8fb640,gpt-4o-mini,B,v1b,sympy/physics/units/util.py,144,144,medium,The replacement logic may not handle cases where scale factors are not consistent across quantities.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\29427601222523423eafcdb96c23ea9ada0706dea75ef38ec5f641973221e103.txt,8.75,2320,514,0.0006563999999999999,1,,False
sympy__sympy-20442,sympy/sympy,1abbc0ac3e552cb184317194e5d5c5b9dd8fb640,gpt-4o-mini,B,v1b,sympy/physics/units/util.py,182,182,high,Raising a ValueError without context may lead to difficulties in debugging dimension incompatibility.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\29427601222523423eafcdb96c23ea9ada0706dea75ef38ec5f641973221e103.txt,8.75,2320,514,0.0006563999999999999,1,,False
sympy__sympy-21627,sympy/sympy,126f80578140e752ad5135aac77b8ff887eede3e,claude-sonnet-4-5,B,v1b,sympy/functions/elementary/complexes.py,1232,1232,high,Method 'eval' is a classmethod but uses 'self' instead of 'cls' as first parameter.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\34a6cdfb845b8e8a47df04351b6fcdbd25214f0545a82c9abbcd073630c31290.txt,3.8910000000032596,17259,96,0.053217,1,,False
sympy__sympy-21627,sympy/sympy,126f80578140e752ad5135aac77b8ff887eede3e,gpt-4o-mini,B,v1b,sympy/functions/elementary/complexes.py,132,132,medium,The function _eval_is_finite does not return a value when the condition is not met.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\fc786a6ecf9f0e9f3312ae9b960730be7c6a4310cd4fa250fcf5b5eb5f7a43ca.txt,28.110000000000582,14394,801,0.0026396999999999996,1,,False
sympy__sympy-21627,sympy/sympy,126f80578140e752ad5135aac77b8ff887eede3e,gpt-4o-mini,B,v1b,sympy/functions/elementary/complexes.py,261,261,medium,The function _eval_is_complex does not return a value when the condition is not met.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\fc786a6ecf9f0e9f3312ae9b960730be7c6a4310cd4fa250fcf5b5eb5f7a43ca.txt,28.110000000000582,14394,801,0.0026396999999999996,1,,False
sympy__sympy-21627,sympy/sympy,126f80578140e752ad5135aac77b8ff887eede3e,gpt-4o-mini,B,v1b,sympy/functions/elementary/complexes.py,624,624,medium,The function _eval_is_real does not return a value when the condition is not met.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\fc786a6ecf9f0e9f3312ae9b960730be7c6a4310cd4fa250fcf5b5eb5f7a43ca.txt,28.110000000000582,14394,801,0.0026396999999999996,1,,False
sympy__sympy-21627,sympy/sympy,126f80578140e752ad5135aac77b8ff887eede3e,gpt-4o-mini,B,v1b,sympy/functions/elementary/complexes.py,627,627,medium,The function _eval_is_integer does not return a value when the condition is not met.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\fc786a6ecf9f0e9f3312ae9b960730be7c6a4310cd4fa250fcf5b5eb5f7a43ca.txt,28.110000000000582,14394,801,0.0026396999999999996,1,,False
sympy__sympy-21627,sympy/sympy,126f80578140e752ad5135aac77b8ff887eede3e,gpt-4o-mini,B,v1b,sympy/functions/elementary/complexes.py,632,632,medium,The function _eval_is_extended_nonzero does not return a value when the condition is not met.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\fc786a6ecf9f0e9f3312ae9b960730be7c6a4310cd4fa250fcf5b5eb5f7a43ca.txt,28.110000000000582,14394,801,0.0026396999999999996,1,,False
sympy__sympy-21627,sympy/sympy,126f80578140e752ad5135aac77b8ff887eede3e,gpt-4o-mini,B,v1b,sympy/functions/elementary/complexes.py,635,635,medium,The function _eval_is_zero does not return a value when the condition is not met.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\fc786a6ecf9f0e9f3312ae9b960730be7c6a4310cd4fa250fcf5b5eb5f7a43ca.txt,28.110000000000582,14394,801,0.0026396999999999996,1,,False
sympy__sympy-21627,sympy/sympy,126f80578140e752ad5135aac77b8ff887eede3e,gpt-4o-mini,B,v1b,sympy/functions/elementary/complexes.py,638,638,medium,The function _eval_is_extended_positive does not return a value when the condition is not met.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\fc786a6ecf9f0e9f3312ae9b960730be7c6a4310cd4fa250fcf5b5eb5f7a43ca.txt,28.110000000000582,14394,801,0.0026396999999999996,1,,False
sympy__sympy-21627,sympy/sympy,126f80578140e752ad5135aac77b8ff887eede3e,gpt-4o-mini,B,v1b,sympy/functions/elementary/complexes.py,642,642,medium,The function _eval_is_rational does not return a value when the condition is not met.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\fc786a6ecf9f0e9f3312ae9b960730be7c6a4310cd4fa250fcf5b5eb5f7a43ca.txt,28.110000000000582,14394,801,0.0026396999999999996,1,,False
sympy__sympy-21627,sympy/sympy,126f80578140e752ad5135aac77b8ff887eede3e,gpt-4o-mini,B,v1b,sympy/functions/elementary/complexes.py,646,646,medium,The function _eval_is_even does not return a value when the condition is not met.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\fc786a6ecf9f0e9f3312ae9b960730be7c6a4310cd4fa250fcf5b5eb5f7a43ca.txt,28.110000000000582,14394,801,0.0026396999999999996,1,,False
sympy__sympy-21627,sympy/sympy,126f80578140e752ad5135aac77b8ff887eede3e,gpt-4o-mini,B,v1b,sympy/functions/elementary/complexes.py,651,651,medium,The function _eval_is_odd does not return a value when the condition is not met.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\fc786a6ecf9f0e9f3312ae9b960730be7c6a4310cd4fa250fcf5b5eb5f7a43ca.txt,28.110000000000582,14394,801,0.0026396999999999996,1,,False
sympy__sympy-21627,sympy/sympy,126f80578140e752ad5135aac77b8ff887eede3e,gpt-4o-mini,B,v1b,sympy/functions/elementary/complexes.py,654,654,medium,The function _eval_is_algebraic does not return a value when the condition is not met.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\fc786a6ecf9f0e9f3312ae9b960730be7c6a4310cd4fa250fcf5b5eb5f7a43ca.txt,28.110000000000582,14394,801,0.0026396999999999996,1,,False
sympy__sympy-21627,sympy/sympy,126f80578140e752ad5135aac77b8ff887eede3e,gpt-4o-mini,B,v1b,sympy/functions/elementary/complexes.py,663,663,medium,The function _eval_power does not return a value when the condition is not met.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\fc786a6ecf9f0e9f3312ae9b960730be7c6a4310cd4fa250fcf5b5eb5f7a43ca.txt,28.110000000000582,14394,801,0.0026396999999999996,1,,False
django__django-11099,django/django,d26b2424437dabeeca94d7900b37d2df4410da0c,claude-sonnet-4-5,C,v1c,django/contrib/auth/validators.py,10,10,low,"Regex pattern requires at least one character but does not enforce maximum length, which could allow extremely long usernames.",True,site-0001,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\2d317597ba1224b25531b10946b24269f8ea7bf76a835ad0cac3f8f983108453.txt,4.202999999994063,491,179,0.004158,1,,False
django__django-11099,django/django,d26b2424437dabeeca94d7900b37d2df4410da0c,claude-sonnet-4-5,C,v1c,django/contrib/auth/validators.py,20,20,low,Duplicated regex pattern between ASCIIUsernameValidator and UnicodeUsernameValidator could be extracted to a constant for maintainability.,True,site-0002,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\2d317597ba1224b25531b10946b24269f8ea7bf76a835ad0cac3f8f983108453.txt,4.202999999994063,491,179,0.004158,1,,False
django__django-11099,django/django,d26b2424437dabeeca94d7900b37d2df4410da0c,gpt-4o-mini,C,v1c,django/contrib/auth/validators.py,10,10,medium,The regex for both validators allows characters that may not be suitable for usernames.,True,site-0001,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\f5a12536c08330872d71654cea814814424426c1f7405f00014308b378c6ec04.txt,4.7189999999973224,429,127,0.00014054999999999997,1,,False
django__django-11099,django/django,d26b2424437dabeeca94d7900b37d2df4410da0c,gpt-4o-mini,C,v1c,django/contrib/auth/validators.py,25,25,medium,Using 'flags = 0' in UnicodeUsernameValidator may lead to unexpected behavior with Unicode characters.,True,site-0002,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\f5a12536c08330872d71654cea814814424426c1f7405f00014308b378c6ec04.txt,4.7189999999973224,429,127,0.00014054999999999997,1,,False
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,claude-sonnet-4-5,C,v1c,django/http/response.py,173,173,high,Using `expires.utcnow()` instead of `datetime.datetime.utcnow()` will fail because datetime objects don't have a utcnow() method.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\337db2a050ea12539c6bb53108f21c1d6d8baadfee1eee53bee2ea718f7fc9f3.txt,7.437000000005355,6929,352,0.026067,1,,False
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,claude-sonnet-4-5,C,v1c,django/http/response.py,199,199,medium,The samesite validation is case-sensitive after lowercasing but doesn't handle 'none' as a valid value per modern cookie specifications.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\337db2a050ea12539c6bb53108f21c1d6d8baadfee1eee53bee2ea718f7fc9f3.txt,7.437000000005355,6929,352,0.026067,1,,False
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,claude-sonnet-4-5,C,v1c,django/http/response.py,140,140,low,Using `False` as the default value for dict.pop() is incorrect; it should be a valid default or omitted to raise KeyError.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\337db2a050ea12539c6bb53108f21c1d6d8baadfee1eee53bee2ea718f7fc9f3.txt,7.437000000005355,6929,352,0.026067,1,,False
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,claude-sonnet-4-5,C,v1c,django/http/response.py,425,425,medium,Using `filelike.name` instead of `filename` variable may cause incorrect behavior when filename differs from filelike.name.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\337db2a050ea12539c6bb53108f21c1d6d8baadfee1eee53bee2ea718f7fc9f3.txt,7.437000000005355,6929,352,0.026067,1,,False
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,gpt-4o-mini,C,v1c,django/http/response.py,55,56,high,The status code validation should also check for non-integer types before converting to int.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\efb1f26afcddaec2422c5d7bd7acacadc8f17bc5d36b3073285bb9758066ff6f.txt,14.39100000000326,5716,348,0.0010661999999999998,1,,False
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,gpt-4o-mini,C,v1c,django/http/response.py,128,130,medium,The error message for UnicodeError should be more informative to aid debugging.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\efb1f26afcddaec2422c5d7bd7acacadc8f17bc5d36b3073285bb9758066ff6f.txt,14.39100000000326,5716,348,0.0010661999999999998,1,,False
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,gpt-4o-mini,C,v1c,django/http/response.py,201,201,medium,The samesite validation should also handle unexpected values more gracefully.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\efb1f26afcddaec2422c5d7bd7acacadc8f17bc5d36b3073285bb9758066ff6f.txt,14.39100000000326,5716,348,0.0010661999999999998,1,,False
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,gpt-4o-mini,C,v1c,django/http/response.py,458,458,high,The DisallowedRedirect exception should provide more context about the unsafe URL.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\efb1f26afcddaec2422c5d7bd7acacadc8f17bc5d36b3073285bb9758066ff6f.txt,14.39100000000326,5716,348,0.0010661999999999998,1,,False
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,gpt-4o-mini,C,v1c,django/http/response.py,489,489,medium,The error message for setting content on a 304 response could be clearer.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\efb1f26afcddaec2422c5d7bd7acacadc8f17bc5d36b3073285bb9758066ff6f.txt,14.39100000000326,5716,348,0.0010661999999999998,1,,False
django__django-11133,django/django,879cc3da6249e920b8d54518a0ae06de835d7373,gpt-4o-mini,C,v1c,django/http/response.py,557,557,low,Consider adding a check for circular references in the data being serialized to JSON.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\efb1f26afcddaec2422c5d7bd7acacadc8f17bc5d36b3073285bb9758066ff6f.txt,14.39100000000326,5716,348,0.0010661999999999998,1,,False
django__django-11283,django/django,08a4ee06510ae45562c228eefbdcaac84bd38c7a,claude-sonnet-4-5,C,v1c,django/contrib/auth/migrations/0011_update_proxy_permissions.py,20,22,medium,"The permissions_query is built but never checked for empty opts.permissions, potentially causing inefficient queries when only default permissions exist.",True,site-0003,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\77b04ea80498201cba646af80d938529847c89fecc95064c81042a5975741476.txt,4.702999999994063,865,198,0.0055650000000000005,1,,False
django__django-11283,django/django,08a4ee06510ae45562c228eefbdcaac84bd38c7a,claude-sonnet-4-5,C,v1c,django/contrib/auth/migrations/0011_update_proxy_permissions.py,27,30,low,"The filter uses permissions_query as a positional argument instead of unpacking with Q() wrapper, which may not work as intended in all Django versions.",True,site-0003,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\77b04ea80498201cba646af80d938529847c89fecc95064c81042a5975741476.txt,4.702999999994063,865,198,0.0055650000000000005,1,,False
django__django-11283,django/django,08a4ee06510ae45562c228eefbdcaac84bd38c7a,gpt-4o-mini,C,v1c,django/contrib/auth/migrations/0011_update_proxy_permissions.py,12,12,medium,Iterating over all models without filtering may lead to unnecessary processing.,True,site-0002,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\a63c892554aedd8b712beec1463027772ffa9f5e4532107b344672a0c219d03c.txt,5.0310000000026776,702,202,0.00022649999999999998,1,,False
django__django-11283,django/django,08a4ee06510ae45562c228eefbdcaac84bd38c7a,gpt-4o-mini,C,v1c,django/contrib/auth/migrations/0011_update_proxy_permissions.py,23,23,high,Using get_for_model without handling exceptions may cause runtime errors if the model is not found.,True,site-0003,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\a63c892554aedd8b712beec1463027772ffa9f5e4532107b344672a0c219d03c.txt,5.0310000000026776,702,202,0.00022649999999999998,1,,False
django__django-11283,django/django,08a4ee06510ae45562c228eefbdcaac84bd38c7a,gpt-4o-mini,C,v1c,django/contrib/auth/migrations/0011_update_proxy_permissions.py,28,30,medium,The permissions_query could become complex and hard to debug if many permissions are involved.,True,site-0003,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\a63c892554aedd8b712beec1463027772ffa9f5e4532107b344672a0c219d03c.txt,5.0310000000026776,702,202,0.00022649999999999998,1,,False
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,claude-sonnet-4-5,C,v1c,django/utils/autoreload.py,25,25,low,The 'providing_args' parameter is deprecated in Django 3.1+ and has no effect.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\c8bce55b9258ab3a9381915b27c5448cade8738748313a252400b8085dc7563c.txt,7.98399999999674,7364,400,0.028092,1,,False
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,claude-sonnet-4-5,C,v1c,django/utils/autoreload.py,77,77,medium,Re-raising exception by instantiating from tuple can lose exception context and cause issues with exception chaining.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\c8bce55b9258ab3a9381915b27c5448cade8738748313a252400b8085dc7563c.txt,7.98399999999674,7364,400,0.028092,1,,False
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,claude-sonnet-4-5,C,v1c,django/utils/autoreload.py,105,105,medium,KeyError will be raised if a module is deleted from sys.modules between sorting keys and retrieving values.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\c8bce55b9258ab3a9381915b27c5448cade8738748313a252400b8085dc7563c.txt,7.98399999999674,7364,400,0.028092,1,,False
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,claude-sonnet-4-5,C,v1c,django/utils/autoreload.py,563,563,low,The 'setDaemon' method is deprecated; use the 'daemon' property or constructor parameter instead.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\c8bce55b9258ab3a9381915b27c5448cade8738748313a252400b8085dc7563c.txt,7.98399999999674,7364,400,0.028092,1,,False
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,claude-sonnet-4-5,C,v1c,django/utils/autoreload.py,578,578,low,"Lambda function shadows the 'args' parameter from the outer scope, which may cause confusion.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\c8bce55b9258ab3a9381915b27c5448cade8738748313a252400b8085dc7563c.txt,7.98399999999674,7364,400,0.028092,1,,False
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,gpt-4o-mini,C,v1c,django/utils/autoreload.py,228,228,high,The error message in ValueError should use f-string for better readability.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\4638b3a43b90360c57edd88e9bd06b6f84b7d9566412fc9acefbd948fd9b7e92.txt,14.343000000008033,6089,287,0.00108555,1,,False
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,gpt-4o-mini,C,v1c,django/utils/autoreload.py,235,235,high,The error message in ValueError should use f-string for better readability.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\4638b3a43b90360c57edd88e9bd06b6f84b7d9566412fc9acefbd948fd9b7e92.txt,14.343000000008033,6089,287,0.00108555,1,,False
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,gpt-4o-mini,C,v1c,django/utils/autoreload.py,131,131,medium,The check for path existence does not handle potential race conditions.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\4638b3a43b90360c57edd88e9bd06b6f84b7d9566412fc9acefbd948fd9b7e92.txt,14.343000000008033,6089,287,0.00108555,1,,False
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,gpt-4o-mini,C,v1c,django/utils/autoreload.py,278,278,medium,Swallowing exceptions without logging can hide important errors during development.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\4638b3a43b90360c57edd88e9bd06b6f84b7d9566412fc9acefbd948fd9b7e92.txt,14.343000000008033,6089,287,0.00108555,1,,False
django__django-11422,django/django,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,gpt-4o-mini,C,v1c,django/utils/autoreload.py,312,312,medium,The trigger_reload function should handle potential exceptions from sys.exit.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\4638b3a43b90360c57edd88e9bd06b6f84b7d9566412fc9acefbd948fd9b7e92.txt,14.343000000008033,6089,287,0.00108555,1,,False
django__django-12915,django/django,4652f1f0aa459a7b980441d629648707c32e36bf,claude-sonnet-4-5,C,v1c,django/contrib/staticfiles/handlers.py,36,36,high,Accessing tuple indices without validation could raise IndexError if base_url tuple has fewer than 3 elements.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\19063906d832be8878ffa1be2b49396c35f94ee534ed71ac76c873ab636a6fbe.txt,5.73399999999674,1282,335,0.008871,1,,False
django__django-12915,django/django,4652f1f0aa459a7b980441d629648707c32e36bf,claude-sonnet-4-5,C,v1c,django/contrib/staticfiles/handlers.py,42,42,high,Accessing base_url[2] without validation could raise IndexError if tuple has fewer than 3 elements.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\19063906d832be8878ffa1be2b49396c35f94ee534ed71ac76c873ab636a6fbe.txt,5.73399999999674,1282,335,0.008871,1,,False
django__django-12915,django/django,4652f1f0aa459a7b980441d629648707c32e36bf,claude-sonnet-4-5,C,v1c,django/contrib/staticfiles/handlers.py,77,80,medium,"ASGIStaticFilesHandler does not call super().__init__() unlike StaticFilesHandler, leading to inconsistent initialization.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\19063906d832be8878ffa1be2b49396c35f94ee534ed71ac76c873ab636a6fbe.txt,5.73399999999674,1282,335,0.008871,1,,False
django__django-12915,django/django,4652f1f0aa459a7b980441d629648707c32e36bf,claude-sonnet-4-5,C,v1c,django/contrib/staticfiles/handlers.py,40,40,low,"Comment mentions 'media file' but this handler is for static files, not media files.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\19063906d832be8878ffa1be2b49396c35f94ee534ed71ac76c873ab636a6fbe.txt,5.73399999999674,1282,335,0.008871,1,,False
django__django-12915,django/django,4652f1f0aa459a7b980441d629648707c32e36bf,gpt-4o-mini,C,v1c,django/contrib/staticfiles/handlers.py,36,36,medium,The logic in _should_handle may lead to incorrect handling of paths if base_url is not properly formatted.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\ba9f8ac392b036081cfa8117f6e1af099454c1f6f207819dcf6cc028375a6d11.txt,10.875,1067,330,0.00035804999999999995,1,,False
django__django-12915,django/django,4652f1f0aa459a7b980441d629648707c32e36bf,gpt-4o-mini,C,v1c,django/contrib/staticfiles/handlers.py,42,42,high,"The file_path method does not handle cases where the URL does not start with base_url, potentially leading to index errors.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\ba9f8ac392b036081cfa8117f6e1af099454c1f6f207819dcf6cc028375a6d11.txt,10.875,1067,330,0.00035804999999999995,1,,False
django__django-12915,django/django,4652f1f0aa459a7b980441d629648707c32e36bf,gpt-4o-mini,C,v1c,django/contrib/staticfiles/handlers.py,47,47,medium,"The serve method uses insecure=True, which may expose security vulnerabilities.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\ba9f8ac392b036081cfa8117f6e1af099454c1f6f207819dcf6cc028375a6d11.txt,10.875,1067,330,0.00035804999999999995,1,,False
django__django-12915,django/django,4652f1f0aa459a7b980441d629648707c32e36bf,gpt-4o-mini,C,v1c,django/contrib/staticfiles/handlers.py,66,66,low,The __call__ method in StaticFilesHandler does not log or handle unexpected exceptions.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\ba9f8ac392b036081cfa8117f6e1af099454c1f6f207819dcf6cc028375a6d11.txt,10.875,1067,330,0.00035804999999999995,1,,False
django__django-12915,django/django,4652f1f0aa459a7b980441d629648707c32e36bf,gpt-4o-mini,C,v1c,django/contrib/staticfiles/handlers.py,83,83,medium,"The ASGI handler only checks for 'http' type, which may lead to unhandled cases for other types.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\ba9f8ac392b036081cfa8117f6e1af099454c1f6f207819dcf6cc028375a6d11.txt,10.875,1067,330,0.00035804999999999995,1,,False
django__django-13033,django/django,a59de6e89e8dc1f3e71c9a5a5bbceb373ea5247e,claude-sonnet-4-5,C,v1c,django/db/models/sql/compiler.py,390,390,high,Potential IndexError if regex search returns None when accessing group [1].,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\ac97f73c5cd6663ec19413dab3551f6cfc440a13533fc86e432bb7f513d51dc8.txt,8.547000000005937,23261,409,0.075918,1,,False
django__django-13033,django/django,a59de6e89e8dc1f3e71c9a5a5bbceb373ea5247e,claude-sonnet-4-5,C,v1c,django/db/models/sql/compiler.py,403,403,high,Potential IndexError if regex search returns None when accessing group [1].,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\ac97f73c5cd6663ec19413dab3551f6cfc440a13533fc86e432bb7f513d51dc8.txt,8.547000000005937,23261,409,0.075918,1,,False
django__django-13033,django/django,a59de6e89e8dc1f3e71c9a5a5bbceb373ea5247e,claude-sonnet-4-5,C,v1c,django/db/models/sql/compiler.py,1321,1321,medium,Unpacking will fail if value_rows is empty despite the guard on line 1305.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\ac97f73c5cd6663ec19413dab3551f6cfc440a13533fc86e432bb7f513d51dc8.txt,8.547000000005937,23261,409,0.075918,1,,False
django__django-13033,django/django,a59de6e89e8dc1f3e71c9a5a5bbceb373ea5247e,claude-sonnet-4-5,C,v1c,django/db/models/sql/compiler.py,332,335,low,"Variable 'col' is reassigned after split but 'field' is used in split, potentially confusing.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\ac97f73c5cd6663ec19413dab3551f6cfc440a13533fc86e432bb7f513d51dc8.txt,8.547000000005937,23261,409,0.075918,1,,False
django__django-13033,django/django,a59de6e89e8dc1f3e71c9a5a5bbceb373ea5247e,claude-sonnet-4-5,C,v1c,django/db/models/sql/compiler.py,625,626,low,Inconsistent alias casing: 'Col%d' on line 532 vs 'col%d' on line 626.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\ac97f73c5cd6663ec19413dab3551f6cfc440a13533fc86e432bb7f513d51dc8.txt,8.547000000005937,23261,409,0.075918,1,,False
django__django-13033,django/django,a59de6e89e8dc1f3e71c9a5a5bbceb373ea5247e,gpt-4o-mini,C,v1c,django/db/models/sql/compiler.py,225,225,high,"The assertion on line 225 could raise an AssertionError if the condition is not met, which may lead to unhandled exceptions.",False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\d1a151b4cbd5f020efc2bd39f7ec556b144bb8a38ed0fadf8a14773769a20c0a.txt,18.469000000011874,18409,333,0.00296115,1,,False
django__django-13033,django/django,a59de6e89e8dc1f3e71c9a5a5bbceb373ea5247e,gpt-4o-mini,C,v1c,django/db/models/sql/compiler.py,264,264,medium,The handling of EmptyResultSet in the get_select method may lead to silent failures if not properly logged or managed.,False,,3,D:\Jet_brains\SWE-Review-Bench-MVP\.cache\round2\llm\raw\d1a151b4cbd5f020efc2bd39f7ec556b144bb8a38ed0fadf8a14773769a20c0a.txt,18.469000000011874,18409,333,0.00296115,1,,False
